id,product_id,feature,value
5861,2634,"Sustainably Sourced",null
5862,2634,"Non-GMO",null
5863,2634,"Non-GMO",null
5864,2634,"Sustainably Sourced",null
5865,2635,"Green Leaf Certified",null
5866,2635,"Sustainably Sourced",null
5867,2636,"5 Year Warranty",null
5868,2636,"Fabric","Velvet"
5869,2637,"Non-GMO",null
5870,2637,"Cut","Loose"
5871,2638,"5 Year Warranty",null
5872,2638,"Cut","Striaght"
5873,2638,"Satisfaction Guaranteed",null
5874,2639,"Sustainably Sourced",null
5875,2639,"Non-GMO",null
5876,2639,"Material","Rubber Mesh"
5877,2640,"Green Leaf Certified",null
5878,2640,"Non-GMO",null
5879,2640,"Material","Armor Weave"
5880,2641,"Green Leaf Certified",null
5881,2642,"Fabric","Cashmere"
5882,2642,"Green Leaf Certified",null
5883,2643,"Fair Trade Certified",null
5884,2644,"Lens","100% UV Protective"
5885,2644,"5 Year Warranty",null
5886,2645,"Buttons","Black Resin"
5887,2645,"Fabric","100% Cotton"
5888,2646,"Fabric","Velvet"
5889,2646,"5 Year Warranty",null
5890,2647,"Satisfaction Guaranteed",null
5891,2647,"5 Year Warranty",null
5892,2648,"Satisfaction Guaranteed",null
5893,2648,"Non-GMO",null
5894,2648,"Buttons","Brass"
5895,2648,"5 Year Warranty",null
5896,2649,"Fabric","Cashmere"
5897,2649,"Stitching","Cross Stitch"
5898,2649,"Green Leaf Certified",null
5899,2650,"Cut","Skinny"
5900,2650,"5 Year Warranty",null
5901,2650,"Fair Trade Certified",null
5902,2650,"Buttons","Blue Resin"
5903,2651,"Cut","Loose"
5904,2651,"Buttons","Ivory"
5905,2651,"Lifetime Guarantee",null
5906,2652,"Fabric","Silk"
5907,2653,"Material","Rubber Mesh"
5908,2653,"Frame","AllLight Composition Resin"
5909,2653,"Frame","AllLight Composition Resin"
5910,2654,"Cut","Striaght"
5911,2654,"Material","FullControl Skin"
5912,2655,"Fair Trade Certified",null
5913,2655,"Cut","Straight"
5914,2655,"Cut","Straight"
5915,2656,"Lifetime Guarantee",null
5916,2656,"Fabric","Canvas"
5917,2656,"Cut","Loose"
5918,2656,"Cut","Straight"
5919,2657,"Fair Trade Certified",null
5920,2658,"Buttons","Blue Resin"
5921,2658,"Lifetime Guarantee",null
5922,2658,"Material","FullControl Skin"
5923,2659,"Cut","Skinny"
5924,2659,"Material","Rubber Mesh"
5925,2660,"Satisfaction Guaranteed",null
5926,2660,"5 Year Warranty",null
5927,2661,"Non-GMO",null
5928,2661,"Non-GMO",null
5929,2662,"Buttons","Blue Resin"
5930,2662,"Fair Trade Certified",null
5931,2663,"Cut","Loose"
5932,2664,"Frame","DuraResin"
5933,2664,"Cut","Skinny"
5934,2664,"Stitching","Double Stitch"
5935,2664,"Buttons","Ivory"
5936,2665,"Cut","Loose"
5937,2665,"Lifetime Guarantee",null
5938,2665,"Buttons","Blue Resin"
5939,2665,"Buttons","Black Resin"
5940,2666,"Stitching","Cross Stitch"
5941,2666,"Lens","100% UV Protective"
5942,2666,"Satisfaction Guaranteed",null
5943,2667,"Buttons","White Resin"
5944,2668,"Cut","Loose"
5945,2668,"Non-GMO",null
5946,2669,"Non-GMO",null
5947,2669,"Stitching","Cross Stitch"
5948,2670,"Fair Trade Certified",null
5949,2670,"Satisfaction Guaranteed",null
5950,2671,"5 Year Warranty",null
5951,2671,"Green Leaf Certified",null
5952,2671,"Material","Rubber Mesh"
5953,2672,"Cut","Loose"
5954,2672,"Stitching","Cross Stitch"
5955,2673,"Non-GMO",null
5956,2673,"Non-GMO",null
5957,2674,"Lifetime Guarantee",null
5958,2674,"Non-GMO",null
5959,2674,"Cut","Loose"
5960,2675,"Green Leaf Certified",null
5961,2675,"Lifetime Guarantee",null
5962,2675,"Cut","Loose"
5963,2676,"Cut","Loose"
5964,2676,"Lens","Ultrasheen Gold"
5965,2677,"Fabric","Silk"
5966,2677,"5 Year Warranty",null
5967,2677,"Stitching","Cross Stitch"
5968,2677,"Lens","Ultrasheen Basic"
5969,2678,"Buttons","White Resin"
5970,2678,"Fair Trade Certified",null
5971,2678,"Material","Armor Weave"
5972,2679,"Material","FullSupport Hybrid Compound"
5973,2679,"Cut","Skinny"
5974,2680,"Sustainably Sourced",null
5975,2680,"Satisfaction Guaranteed",null
5976,2680,"Fabric","Canvas"
5977,2680,"Non-GMO",null
5978,2681,"Material","FullControl Skin"
5979,2681,"Non-GMO",null
5980,2681,"Stitching","Double Stitch"
5981,2681,"Non-GMO",null
5982,2682,"Satisfaction Guaranteed",null
5983,2682,"Cut","Loose"
5984,2682,"Stitching","Cross Stitch"
5985,2683,"Lens","Ultrasheen Gold"
5986,2683,"Frame","DuraResin"
5987,2684,"Frame","DuraResin"
5988,2684,"Cut","Loose"
5989,2685,"Satisfaction Guaranteed",null
5990,2685,"Fabric","Wool"
5991,2685,"Lifetime Guarantee",null
5992,2685,"Buttons","Black Resin"
5993,2686,"Lens","Ultrasheen Gold"
5994,2687,"Green Leaf Certified",null
5995,2687,"5 Year Warranty",null
5996,2688,"Non-GMO",null
5997,2688,"Satisfaction Guaranteed",null
5998,2689,"5 Year Warranty",null
5999,2690,"Lifetime Guarantee",null
6000,2690,"Lens","Ultrasheen Gold"
6001,2691,"Material","Armor Weave"
6002,2691,"Material","Control Support Bridge"
6003,2691,"Fair Trade Certified",null
6004,2692,"Cut","Striaght"
6005,2692,"Buttons","Blue Resin"
6006,2693,"Non-GMO",null
6007,2693,"Cut","Skinny"
6008,2694,"Lens","Ultrasheen Silver"
6009,2695,"Fair Trade Certified",null
6010,2696,"Non-GMO",null
6011,2696,"Fair Trade Certified",null
6012,2696,"Sustainably Sourced",null
6013,2697,"Fair Trade Certified",null
6014,2697,"Green Leaf Certified",null
6015,2697,"Non-GMO",null
6016,2698,"Non-GMO",null
6017,2698,"Satisfaction Guaranteed",null
6018,2698,"5 Year Warranty",null
6019,2699,"Fabric","Cashmere"
6020,2699,"5 Year Warranty",null
6021,2700,"Material","FullControl Skin"
6022,2701,"Sustainably Sourced",null
6023,2701,"Fair Trade Certified",null
6024,2702,"5 Year Warranty",null
6025,2702,"Non-GMO",null
6026,2703,"Buttons","White Resin"
6027,2703,"Sustainably Sourced",null
6028,2703,"Buttons","Ivory"
6029,2703,"Material","FullControl Skin"
6030,2704,"Material","FullControl Skin"
6031,2705,"Non-GMO",null
6032,2705,"Material","FullControl Skin"
6033,2706,"Stitching","Cross Stitch"
6034,2707,"Non-GMO",null
6035,2707,"Lens","Ultrasheen Silver"
6036,2708,"Lens","Ultrasheen Silver"
6037,2708,"Non-GMO",null
6038,2708,"Stitching","Cross Stitch"
6039,2709,"5 Year Warranty",null
6040,2709,"Cut","Skinny"
6041,2710,"Lens","Ultrasheen Gold"
6042,2710,"Buttons","Blue Resin"
6043,2711,"Fabric","Wool"
6044,2711,"Stitching","Double Stitch"
6045,2712,"Stitching","Cross Stitch"
6046,2712,"Material","Armor Weave"
6047,2712,"Buttons","White Resin"
6048,2713,"Frame","DuraResin"
6049,2713,"Non-GMO",null
6050,2714,"Buttons","Black Resin"
6051,2715,"Sustainably Sourced",null
6052,2715,"Lifetime Guarantee",null
6053,2716,"Frame","AllLight Composition Resin"
6054,2716,"Non-GMO",null
6055,2717,"5 Year Warranty",null
6056,2717,"Green Leaf Certified",null
6057,2718,"Buttons","Ivory"
6058,2718,"Green Leaf Certified",null
6059,2718,"Fair Trade Certified",null
6060,2718,"Green Leaf Certified",null
6061,2719,"Frame","DuraResin"
6062,2719,"Lifetime Guarantee",null
6063,2720,"Lens","Ultrasheen Basic"
6064,2720,"Fair Trade Certified",null
6065,2721,"Cut","Straight"
6066,2721,"Material","Armor Weave"
6067,2722,"Non-GMO",null
6068,2722,"Lifetime Guarantee",null
6069,2722,"Satisfaction Guaranteed",null
6070,2723,"Stitching","Cross Stitch"
6071,2724,"Cut","Skinny"
6072,2724,"Material","Control Support Bridge"
6073,2724,"Frame","AllLight Composition Resin"
6074,2725,"Material","Armor Weave"
6075,2725,"Fabric","Canvas"
6076,2726,"Frame","DuraResin"
6077,2727,"Green Leaf Certified",null
6078,2727,"Cut","Skinny"
6079,2728,"Cut","Skinny"
6080,2728,"Lens","100% UV Protective"
6081,2729,"Non-GMO",null
6082,2729,"Cut","Straight"
6083,2730,"Non-GMO",null
6084,2730,"Stitching","Double Stitch"
6085,2730,"Fair Trade Certified",null
6086,2731,"Sustainably Sourced",null
6087,2732,"Non-GMO",null
6088,2732,"Green Leaf Certified",null
6089,2733,"Satisfaction Guaranteed",null
6090,2733,"Material","Control Support Bridge"
6091,2734,"Lifetime Guarantee",null
6092,2734,"Non-GMO",null
6093,2735,"Lens","100% UV Protective"
6094,2735,"Cut","Skinny"
6095,2736,"Lifetime Guarantee",null
6096,2736,"Fabric","Silk"
6097,2736,"Cut","Skinny"
6098,2737,"Cut","Straight"
6099,2738,"Sustainably Sourced",null
6100,2738,"Fabric","Velvet"
6101,2738,"5 Year Warranty",null
6102,2739,"Green Leaf Certified",null
6103,2740,"Cut","Loose"
6104,2740,"Non-GMO",null
6105,2740,"Non-GMO",null
6106,2741,"Green Leaf Certified",null
6107,2741,"5 Year Warranty",null
6108,2741,"Cut","Loose"
6109,2741,"Green Leaf Certified",null
6110,2742,"Buttons","Blue Resin"
6111,2742,"Cut","Skinny"
6112,2743,"Lifetime Guarantee",null
6113,2743,"Stitching","Cross Stitch"
6114,2744,"Lens","100% UV Protective"
6115,2744,"Lifetime Guarantee",null
6116,2745,"Sustainably Sourced",null
6117,2745,"Fabric","Canvas"
6118,2746,"Sustainably Sourced",null
6119,2747,"Non-GMO",null
6120,2748,"Lens","Ultrasheen Basic"
6121,2748,"Lifetime Guarantee",null
6122,2748,"5 Year Warranty",null
6123,2749,"5 Year Warranty",null
6124,2749,"Non-GMO",null
6125,2749,"Cut","Striaght"
6126,2750,"5 Year Warranty",null
6127,2751,"Fabric","Wool"
6128,2751,"Sustainably Sourced",null
6129,2751,"Green Leaf Certified",null
6130,2752,"Satisfaction Guaranteed",null
6131,2752,"Non-GMO",null
6132,2752,"Cut","Skinny"
6133,2752,"Satisfaction Guaranteed",null
6134,2753,"Stitching","Cross Stitch"
6135,2754,"Cut","Striaght"
6136,2754,"Stitching","Cross Stitch"
6137,2754,"Lifetime Guarantee",null
6138,2755,"Non-GMO",null
6139,2755,"Lifetime Guarantee",null
6140,2756,"Fabric","100% Cotton"
6141,2756,"Lens","Ultrasheen Silver"
6142,2757,"Satisfaction Guaranteed",null
6143,2757,"Lens","Ultrasheen Basic"
6144,2757,"Stitching","Cross Stitch"
6145,2758,"Cut","Striaght"
6146,2758,"Buttons","Brass"
6147,2758,"Cut","Skinny"
6148,2759,"Green Leaf Certified",null
6149,2759,"Sustainably Sourced",null
6150,2759,"Green Leaf Certified",null
6151,2760,"Non-GMO",null
6152,2761,"Non-GMO",null
6153,2761,"Material","Armor Weave"
6154,2762,"Satisfaction Guaranteed",null
6155,2763,"Material","FullSupport Hybrid Compound"
6156,2763,"Sustainably Sourced",null
6157,2764,"Fair Trade Certified",null
6158,2764,"Stitching","Cross Stitch"
6159,2764,"Non-GMO",null
6160,2765,"Lifetime Guarantee",null
6161,2765,"Lifetime Guarantee",null
6162,2766,"Frame","AllLight Composition Resin"
6163,2766,"Stitching","Cross Stitch"
6164,2766,"Lens","100% UV Protective"
6165,2767,"Material","Rubber Mesh"
6166,2767,"Sustainably Sourced",null
6167,2768,"Cut","Skinny"
6168,2768,"Stitching","Double Stitch"
6169,2769,"5 Year Warranty",null
6170,2770,"Cut","Striaght"
6171,2770,"Fair Trade Certified",null
6172,2770,"Non-GMO",null
6173,2770,"Material","Control Support Bridge"
6174,2771,"Lens","Ultrasheen Basic"
6175,2772,"Frame","DuraResin"
6176,2773,"Non-GMO",null
6177,2774,"Non-GMO",null
6178,2774,"Non-GMO",null
6179,2774,"Non-GMO",null
6180,2775,"5 Year Warranty",null
6181,2776,"Lifetime Guarantee",null
6182,2777,"Fabric","Cool Fit"
6183,2777,"Fair Trade Certified",null
6184,2778,"Lifetime Guarantee",null
6185,2778,"Stitching","Double Stitch"
6186,2778,"Lens","100% UV Protective"
6187,2778,"Lens","Ultrasheen Basic"
6188,2779,"Satisfaction Guaranteed",null
6189,2779,"Sustainably Sourced",null
6190,2779,"Fabric","Cool Fit"
6191,2780,"Lifetime Guarantee",null
6192,2780,"Satisfaction Guaranteed",null
6193,2781,"Non-GMO",null
6194,2781,"Lifetime Guarantee",null
6195,2781,"Cut","Loose"
6196,2781,"5 Year Warranty",null
6197,2782,"Buttons","White Resin"
6198,2782,"Buttons","Blue Resin"
6199,2783,"Buttons","Black Resin"
6200,2783,"Non-GMO",null
6201,2783,"Sustainably Sourced",null
6202,2784,"Fabric","80% Cotton, 20% Polyester"
6203,2785,"Green Leaf Certified",null
6204,2786,"Buttons","Brass"
6205,2786,"Fair Trade Certified",null
6206,2787,"Cut","Striaght"
6207,2787,"Satisfaction Guaranteed",null
6208,2788,"Frame","AllLight Composition Resin"
6209,2788,"Sustainably Sourced",null
6210,2788,"Cut","Straight"
6211,2788,"Frame","AllLight Composition Resin"
6212,2789,"Non-GMO",null
6213,2789,"Cut","Striaght"
6214,2789,"5 Year Warranty",null
6215,2790,"Non-GMO",null
6216,2790,"Frame","AllLight Composition Resin"
6217,2790,"Fair Trade Certified",null
6218,2791,"Lens","100% UV Protective"
6219,2792,"Non-GMO",null
6220,2792,"Fair Trade Certified",null
6221,2792,"Non-GMO",null
6222,2793,"5 Year Warranty",null
6223,2793,"Frame","AllLight Composition Resin"
6224,2794,"Sustainably Sourced",null
6225,2794,"Stitching","Cross Stitch"
6226,2795,"Fair Trade Certified",null
6227,2795,"Sustainably Sourced",null
6228,2795,"Cut","Loose"
6229,2796,"Sustainably Sourced",null
6230,2796,"Lifetime Guarantee",null
6231,2797,"Green Leaf Certified",null
6232,2797,"Cut","Skinny"
6233,2798,"Non-GMO",null
6234,2798,"Material","Control Support Bridge"
6235,2799,"Non-GMO",null
6236,2799,"Lens","Ultrasheen Gold"
6237,2799,"Green Leaf Certified",null
6238,2800,"Stitching","Double Stitch"
6239,2800,"Lens","Ultrasheen Basic"
6240,2800,"Fabric","80% Cotton, 20% Polyester"
6241,2801,"5 Year Warranty",null
6242,2801,"5 Year Warranty",null
6243,2801,"Cut","Loose"
6244,2802,"Buttons","White Resin"
6245,2802,"Fair Trade Certified",null
6246,2802,"Non-GMO",null
6247,2802,"Non-GMO",null
6248,2803,"Non-GMO",null
6249,2804,"Lens","100% UV Protective"
6250,2804,"5 Year Warranty",null
6251,2804,"Buttons","Ivory"
6252,2805,"Stitching","Double Stitch"
6253,2806,"Lifetime Guarantee",null
6254,2807,"Cut","Straight"
6255,2807,"Non-GMO",null
6256,2808,"Fair Trade Certified",null
6257,2809,"Sustainably Sourced",null
6258,2809,"Non-GMO",null
6259,2809,"Lifetime Guarantee",null
6260,2810,"Fabric","Cool Fit"
6261,2811,"Stitching","Double Stitch"
6262,2811,"Satisfaction Guaranteed",null
6263,2811,"Material","Rubber Mesh"
6264,2811,"Cut","Striaght"
6265,2812,"Green Leaf Certified",null
6266,2812,"Cut","Skinny"
6267,2813,"Lifetime Guarantee",null
6268,2814,"Green Leaf Certified",null
6269,2814,"Buttons","Black Resin"
6270,2815,"Fair Trade Certified",null
6271,2816,"Material","Control Support Bridge"
6272,2816,"Non-GMO",null
6273,2817,"Green Leaf Certified",null
6274,2817,"Cut","Straight"
6275,2818,"5 Year Warranty",null
6276,2818,"Cut","Skinny"
6277,2818,"Fabric","Cool Fit"
6278,2819,"Green Leaf Certified",null
6279,2819,"Cut","Straight"
6280,2819,"Cut","Striaght"
6281,2820,"Green Leaf Certified",null
6282,2820,"Green Leaf Certified",null
6283,2820,"Lens","100% UV Protective"
6284,2820,"Frame","AllLight Composition Resin"
6285,2821,"Lifetime Guarantee",null
6286,2821,"Non-GMO",null
6287,2822,"Buttons","Blue Resin"
6288,2823,"Green Leaf Certified",null
6289,2823,"Buttons","Brass"
6290,2824,"Non-GMO",null
6291,2824,"Fair Trade Certified",null
6292,2824,"Non-GMO",null
6293,2825,"Non-GMO",null
6294,2825,"Stitching","Double Stitch"
6295,2826,"Cut","Loose"
6296,2826,"Fabric","Cashmere"
6297,2826,"Non-GMO",null
6298,2827,"5 Year Warranty",null
6299,2827,"Fabric","Velvet"
6300,2828,"Lens","Ultrasheen Silver"
6301,2828,"Non-GMO",null
6302,2829,"Buttons","Brass"
6303,2829,"Cut","Skinny"
6304,2829,"Stitching","Cross Stitch"
6305,2829,"5 Year Warranty",null
6306,2830,"Satisfaction Guaranteed",null
6307,2831,"Non-GMO",null
6308,2831,"Satisfaction Guaranteed",null
6309,2831,"Non-GMO",null
6310,2831,"Non-GMO",null
6311,2832,"Lifetime Guarantee",null
6312,2832,"Non-GMO",null
6313,2832,"Frame","AllLight Composition Resin"
6314,2833,"Cut","Striaght"
6315,2833,"Non-GMO",null
6316,2834,"5 Year Warranty",null
6317,2834,"Non-GMO",null
6318,2835,"Cut","Skinny"
6319,2835,"5 Year Warranty",null
6320,2835,"Non-GMO",null
6321,2836,"Buttons","Black Resin"
6322,2837,"Buttons","Blue Resin"
6323,2837,"Lifetime Guarantee",null
6324,2838,"Lens","Ultrasheen Basic"
6325,2838,"Fair Trade Certified",null
6326,2839,"Satisfaction Guaranteed",null
6327,2840,"Stitching","Double Stitch"
6328,2840,"Cut","Striaght"
6329,2840,"Non-GMO",null
6330,2841,"Lens","Ultrasheen Silver"
6331,2841,"Material","Control Support Bridge"
6332,2841,"Cut","Loose"
6333,2841,"Non-GMO",null
6334,2842,"Fair Trade Certified",null
6335,2843,"Lens","Ultrasheen Gold"
6336,2843,"Sustainably Sourced",null
6337,2844,"Green Leaf Certified",null
6338,2844,"Buttons","Blue Resin"
6339,2844,"Fair Trade Certified",null
6340,2845,"Material","FullSupport Hybrid Compound"
6341,2845,"Lifetime Guarantee",null
6342,2846,"Material","Rubber Mesh"
6343,2846,"Frame","DuraResin"
6344,2847,"Sustainably Sourced",null
6345,2847,"Fair Trade Certified",null
6346,2847,"Non-GMO",null
6347,2848,"Cut","Striaght"
6348,2848,"Lens","100% UV Protective"
6349,2848,"Satisfaction Guaranteed",null
6350,2849,"Sustainably Sourced",null
6351,2849,"Fair Trade Certified",null
6352,2850,"Cut","Skinny"
6353,2850,"Lifetime Guarantee",null
6354,2851,"5 Year Warranty",null
6355,2851,"Lifetime Guarantee",null
6356,2852,"Frame","DuraResin"
6357,2853,"Fair Trade Certified",null
6358,2854,"Green Leaf Certified",null
6359,2854,"Material","FullSupport Hybrid Compound"
6360,2854,"Non-GMO",null
6361,2855,"Material","FullControl Skin"
6362,2856,"Fair Trade Certified",null
6363,2856,"Cut","Loose"
6364,2856,"Fabric","80% Cotton, 20% Polyester"
6365,2857,"Green Leaf Certified",null
6366,2858,"Fair Trade Certified",null
6367,2858,"Non-GMO",null
6368,2858,"Lens","100% UV Protective"
6369,2859,"Green Leaf Certified",null
6370,2859,"Frame","AllLight Composition Resin"
6371,2860,"Frame","DuraResin"
6372,2861,"Lens","100% UV Protective"
6373,2862,"5 Year Warranty",null
6374,2863,"Sustainably Sourced",null
6375,2863,"Cut","Skinny"
6376,2863,"Stitching","Cross Stitch"
6377,2864,"Cut","Skinny"
6378,2864,"5 Year Warranty",null
6379,2865,"Satisfaction Guaranteed",null
6380,2866,"Non-GMO",null
6381,2866,"5 Year Warranty",null
6382,2867,"Cut","Loose"
6383,2868,"Frame","DuraResin"
6384,2868,"Fabric","Silk"
6385,2869,"Lifetime Guarantee",null
6386,2869,"Fabric","Silk"
6387,2870,"Sustainably Sourced",null
6388,2870,"Buttons","Black Resin"
6389,2871,"Cut","Striaght"
6390,2872,"Fair Trade Certified",null
6391,2872,"Sustainably Sourced",null
6392,2872,"Cut","Loose"
6393,2873,"Lifetime Guarantee",null
6394,2873,"Frame","AllLight Composition Resin"
6395,2873,"Non-GMO",null
6396,2874,"Fabric","Cool Fit"
6397,2874,"Cut","Striaght"
6398,2874,"Material","Control Support Bridge"
6399,2875,"Buttons","Black Resin"
6400,2875,"Cut","Skinny"
6401,2875,"Cut","Skinny"
6402,2876,"Green Leaf Certified",null
6403,2877,"Lens","Ultrasheen Silver"
6404,2878,"Frame","DuraResin"
6405,2878,"Lens","100% UV Protective"
6406,2878,"Lens","Ultrasheen Silver"
6407,2878,"Stitching","Cross Stitch"
6408,2879,"Lifetime Guarantee",null
6409,2879,"Fabric","Cashmere"
6410,2879,"Fabric","100% Cotton"
6411,2880,"Fair Trade Certified",null
6412,2880,"Lens","100% UV Protective"
6413,2881,"Material","FullSupport Hybrid Compound"
6414,2881,"Buttons","Blue Resin"
6415,2881,"Stitching","Cross Stitch"
6416,2881,"Satisfaction Guaranteed",null
6417,2882,"5 Year Warranty",null
6418,2882,"Frame","DuraResin"
6419,2882,"Cut","Striaght"
6420,2882,"Frame","AllLight Composition Resin"
6421,2883,"Lens","Ultrasheen Silver"
6422,2884,"Cut","Skinny"
6423,2885,"Satisfaction Guaranteed",null
6424,2885,"Fabric","Wool"
6425,2886,"Lifetime Guarantee",null
6426,2886,"Cut","Loose"
6427,2886,"Green Leaf Certified",null
6428,2886,"Lifetime Guarantee",null
6429,2887,"Fabric","Silk"
6430,2887,"Fabric","100% Cotton"
6431,2887,"Material","Armor Weave"
6432,2888,"Sustainably Sourced",null
6433,2889,"Cut","Loose"
6434,2890,"Stitching","Cross Stitch"
6435,2890,"Sustainably Sourced",null
6436,2891,"Lifetime Guarantee",null
6437,2891,"Cut","Loose"
6438,2892,"Buttons","White Resin"
6439,2892,"Lifetime Guarantee",null
6440,2892,"Fair Trade Certified",null
6441,2893,"5 Year Warranty",null
6442,2894,"Cut","Skinny"
6443,2894,"Lens","Ultrasheen Silver"
6444,2894,"Green Leaf Certified",null
6445,2894,"Material","FullSupport Hybrid Compound"
6446,2895,"Non-GMO",null
6447,2896,"Cut","Loose"
6448,2897,"Sustainably Sourced",null
6449,2898,"Cut","Skinny"
6450,2898,"Lifetime Guarantee",null
6451,2899,"Green Leaf Certified",null
6452,2899,"Non-GMO",null
6453,2899,"Non-GMO",null
6454,2899,"Satisfaction Guaranteed",null
6455,2900,"Non-GMO",null
6456,2900,"Lens","100% UV Protective"
6457,2901,"Cut","Straight"
6458,2902,"Cut","Striaght"
6459,2902,"Lens","Ultrasheen Gold"
6460,2902,"Lifetime Guarantee",null
6461,2903,"Satisfaction Guaranteed",null
6462,2903,"Non-GMO",null
6463,2904,"Sustainably Sourced",null
6464,2904,"5 Year Warranty",null
6465,2905,"Fabric","Silk"
6466,2905,"Cut","Skinny"
6467,2906,"Fabric","Velvet"
6468,2906,"5 Year Warranty",null
